"region","hustyp","byggnadsperiod","år","Antal"
"Tierp","småhus","1961-1970","2019",688
"Tierp","småhus","1961-1970","2020",694
"Tierp","småhus","1961-1970","2021",692
"Tierp","småhus","1961-1970","2022",682
"Tierp","småhus","1961-1970","2023",684
"Tierp","småhus","1961-1970","2024",672
"Tierp","småhus","1971-1980","2013",975
"Tierp","småhus","1971-1980","2014",980
"Tierp","småhus","1971-1980","2015",980
"Tierp","småhus","1971-1980","2016",975
"Tierp","småhus","1971-1980","2017",973
"Tierp","småhus","1971-1980","2018",973
"Tierp","småhus","1971-1980","2019",973
"Tierp","småhus","1971-1980","2020",973
"Tierp","småhus","1971-1980","2021",979
"Tierp","småhus","1971-1980","2022",975
"Tierp","småhus","1971-1980","2023",973
"Tierp","småhus","1971-1980","2024",971
"Tierp","småhus","1981-1990","2013",472
"Tierp","småhus","1981-1990","2014",473
"Tierp","småhus","1981-1990","2015",469
"Tierp","småhus","1981-1990","2016",480
"Tierp","småhus","1981-1990","2017",479
"Tierp","småhus","1981-1990","2018",484
"Tierp","småhus","1981-1990","2019",483
"Tierp","småhus","1981-1990","2020",484
"Tierp","småhus","1981-1990","2021",490
"Tierp","småhus","1981-1990","2022",485
"Tierp","småhus","1981-1990","2023",485
"Tierp","småhus","1981-1990","2024",482
"Tierp","småhus","1991-2000","2013",198
"Tierp","småhus","1991-2000","2014",194
"Tierp","småhus","1991-2000","2015",197
"Tierp","småhus","1991-2000","2016",227
"Tierp","småhus","1991-2000","2017",230
"Tierp","småhus","1991-2000","2018",228
"Tierp","småhus","1991-2000","2019",240
"Tierp","småhus","1991-2000","2020",242
"Tierp","småhus","1991-2000","2021",242
"Tierp","småhus","1991-2000","2022",242
"Tierp","småhus","1991-2000","2023",242
"Tierp","småhus","1991-2000","2024",239
"Tierp","småhus","2001-2010","2013",105
"Tierp","småhus","2001-2010","2014",112
"Tierp","småhus","2001-2010","2015",113
"Tierp","småhus","2001-2010","2016",125
"Tierp","småhus","2001-2010","2017",125
"Tierp","småhus","2001-2010","2018",122
"Tierp","småhus","2001-2010","2019",120
"Tierp","småhus","2001-2010","2020",122
"Tierp","småhus","2001-2010","2021",121
"Tierp","småhus","2001-2010","2022",121
"Tierp","småhus","2001-2010","2023",119
"Tierp","småhus","2001-2010","2024",121
"Tierp","småhus","2011-2020","2013",1
"Tierp","småhus","2011-2020","2014",7
"Tierp","småhus","2011-2020","2015",15
"Tierp","småhus","2011-2020","2016",53
"Tierp","småhus","2011-2020","2017",70
"Tierp","småhus","2011-2020","2018",79
"Tierp","småhus","2011-2020","2019",89
"Tierp","småhus","2011-2020","2020",93
"Tierp","småhus","2011-2020","2021",96
"Tierp","småhus","2011-2020","2022",98
"Tierp","småhus","2011-2020","2023",102
"Tierp","småhus","2011-2020","2024",109
"Tierp","småhus","2021-","2013",0
"Tierp","småhus","2021-","2014",0
"Tierp","småhus","2021-","2015",0
"Tierp","småhus","2021-","2016",0
"Tierp","småhus","2021-","2017",0
"Tierp","småhus","2021-","2018",0
"Tierp","småhus","2021-","2019",0
"Tierp","småhus","2021-","2020",0
"Tierp","småhus","2021-","2021",3
"Tierp","småhus","2021-","2022",21
"Tierp","småhus","2021-","2023",39
"Tierp","småhus","2021-","2024",50
"Tierp","småhus","uppgift saknas","2013",9
"Tierp","småhus","uppgift saknas","2014",10
"Tierp","småhus","uppgift saknas","2015",8
"Tierp","småhus","uppgift saknas","2016",21
"Tierp","småhus","uppgift saknas","2017",21
"Tierp","småhus","uppgift saknas","2018",23
"Tierp","småhus","uppgift saknas","2019",23
"Tierp","småhus","uppgift saknas","2020",21
"Tierp","småhus","uppgift saknas","2021",21
"Tierp","småhus","uppgift saknas","2022",19
"Tierp","småhus","uppgift saknas","2023",26
"Tierp","småhus","uppgift saknas","2024",20
"Tierp","flerbostadshus","-1930","2013",190
"Tierp","flerbostadshus","-1930","2014",190
"Tierp","flerbostadshus","-1930","2015",192
"Tierp","flerbostadshus","-1930","2016",196
"Tierp","flerbostadshus","-1930","2017",239
"Tierp","flerbostadshus","-1930","2018",196
"Tierp","flerbostadshus","-1930","2019",199
"Tierp","flerbostadshus","-1930","2020",206
"Tierp","flerbostadshus","-1930","2021",206
"Tierp","flerbostadshus","-1930","2022",214
"Tierp","flerbostadshus","-1930","2023",214
"Tierp","flerbostadshus","-1930","2024",217
"Tierp","flerbostadshus","1931-1940","2013",70
"Tierp","flerbostadshus","1931-1940","2014",70
"Tierp","flerbostadshus","1931-1940","2015",70
"Tierp","flerbostadshus","1931-1940","2016",72
"Tierp","flerbostadshus","1931-1940","2017",72
"Tierp","flerbostadshus","1931-1940","2018",72
"Tierp","flerbostadshus","1931-1940","2019",72
"Tierp","flerbostadshus","1931-1940","2020",72
"Tierp","flerbostadshus","1931-1940","2021",72
"Tierp","flerbostadshus","1931-1940","2022",72
"Tierp","flerbostadshus","1931-1940","2023",72
"Tierp","flerbostadshus","1931-1940","2024",72
"Tierp","flerbostadshus","1941-1950","2013",298
"Tierp","flerbostadshus","1941-1950","2014",298
"Tierp","flerbostadshus","1941-1950","2015",302
"Tierp","flerbostadshus","1941-1950","2016",305
"Tierp","flerbostadshus","1941-1950","2017",303
"Tierp","flerbostadshus","1941-1950","2018",305
"Tierp","flerbostadshus","1941-1950","2019",305
"Tierp","flerbostadshus","1941-1950","2020",305
"Tierp","flerbostadshus","1941-1950","2021",318
"Tierp","flerbostadshus","1941-1950","2022",318
"Tierp","flerbostadshus","1941-1950","2023",318
"Tierp","flerbostadshus","1941-1950","2024",302
"Tierp","flerbostadshus","1951-1960","2013",756
"Tierp","flerbostadshus","1951-1960","2014",756
"Tierp","flerbostadshus","1951-1960","2015",756
"Tierp","flerbostadshus","1951-1960","2016",756
"Tierp","flerbostadshus","1951-1960","2017",756
"Tierp","flerbostadshus","1951-1960","2018",793
"Tierp","flerbostadshus","1951-1960","2019",793
"Tierp","flerbostadshus","1951-1960","2020",794
"Tierp","flerbostadshus","1951-1960","2021",794
"Tierp","flerbostadshus","1951-1960","2022",794
"Tierp","flerbostadshus","1951-1960","2023",794
"Tierp","flerbostadshus","1951-1960","2024",810
"Tierp","flerbostadshus","1961-1970","2013",912
"Tierp","flerbostadshus","1961-1970","2014",914
"Tierp","flerbostadshus","1961-1970","2015",914
"Tierp","flerbostadshus","1961-1970","2016",921
"Tierp","flerbostadshus","1961-1970","2017",921
"Tierp","flerbostadshus","1961-1970","2018",922
"Tierp","flerbostadshus","1961-1970","2019",927
"Tierp","flerbostadshus","1961-1970","2020",927
"Tierp","flerbostadshus","1961-1970","2021",927
"Tierp","flerbostadshus","1961-1970","2022",927
"Tierp","flerbostadshus","1961-1970","2023",935
"Tierp","flerbostadshus","1961-1970","2024",938
"Tierp","flerbostadshus","1971-1980","2013",485
"Tierp","flerbostadshus","1971-1980","2014",485
"Tierp","flerbostadshus","1971-1980","2015",487
"Tierp","flerbostadshus","1971-1980","2016",489
"Tierp","flerbostadshus","1971-1980","2017",492
"Tierp","flerbostadshus","1971-1980","2018",492
"Tierp","flerbostadshus","1971-1980","2019",492
"Tierp","flerbostadshus","1971-1980","2020",492
"Tierp","flerbostadshus","1971-1980","2021",492
"Tierp","flerbostadshus","1971-1980","2022",492
"Tierp","flerbostadshus","1971-1980","2023",492
"Tierp","flerbostadshus","1971-1980","2024",489
"Tierp","flerbostadshus","1981-1990","2013",247
"Tierp","flerbostadshus","1981-1990","2014",250
"Tierp","flerbostadshus","1981-1990","2015",250
"Tierp","flerbostadshus","1981-1990","2016",250
"Tierp","flerbostadshus","1981-1990","2017",250
"Tierp","flerbostadshus","1981-1990","2018",250
"Tierp","flerbostadshus","1981-1990","2019",250
"Tierp","flerbostadshus","1981-1990","2020",250
"Tierp","flerbostadshus","1981-1990","2021",258
"Tierp","flerbostadshus","1981-1990","2022",258
"Tierp","flerbostadshus","1981-1990","2023",258
"Tierp","flerbostadshus","1981-1990","2024",258
"Tierp","flerbostadshus","1991-2000","2013",162
"Tierp","flerbostadshus","1991-2000","2014",162
"Tierp","flerbostadshus","1991-2000","2015",162
"Tierp","flerbostadshus","1991-2000","2016",160
"Tierp","flerbostadshus","1991-2000","2017",160
"Tierp","flerbostadshus","1991-2000","2018",160
"Tierp","flerbostadshus","1991-2000","2019",150
"Tierp","flerbostadshus","1991-2000","2020",150
"Tierp","flerbostadshus","1991-2000","2021",154
"Tierp","flerbostadshus","1991-2000","2022",154
"Tierp","flerbostadshus","1991-2000","2023",154
"Tierp","flerbostadshus","1991-2000","2024",154
"Tierp","flerbostadshus","2001-2010","2013",0
"Tierp","flerbostadshus","2001-2010","2014",0
"Tierp","flerbostadshus","2001-2010","2015",0
"Tierp","flerbostadshus","2001-2010","2016",0
"Tierp","flerbostadshus","2001-2010","2017",0
"Tierp","flerbostadshus","2001-2010","2018",0
"Tierp","flerbostadshus","2001-2010","2019",0
"Tierp","flerbostadshus","2001-2010","2020",0
"Tierp","flerbostadshus","2001-2010","2021",0
"Tierp","flerbostadshus","2001-2010","2022",0
"Tierp","flerbostadshus","2001-2010","2023",0
"Tierp","flerbostadshus","2001-2010","2024",0
"Tierp","flerbostadshus","2011-2020","2013",0
"Tierp","flerbostadshus","2011-2020","2014",0
"Tierp","flerbostadshus","2011-2020","2015",64
"Tierp","flerbostadshus","2011-2020","2016",64
"Tierp","flerbostadshus","2011-2020","2017",120
"Tierp","flerbostadshus","2011-2020","2018",217
"Tierp","flerbostadshus","2011-2020","2019",217
"Tierp","flerbostadshus","2011-2020","2020",294
"Tierp","flerbostadshus","2011-2020","2021",294
"Tierp","flerbostadshus","2011-2020","2022",294
"Tierp","flerbostadshus","2011-2020","2023",294
"Tierp","flerbostadshus","2011-2020","2024",294
"Tierp","flerbostadshus","2021-","2013",0
"Tierp","flerbostadshus","2021-","2014",0
"Tierp","flerbostadshus","2021-","2015",0
"Tierp","flerbostadshus","2021-","2016",0
"Tierp","flerbostadshus","2021-","2017",0
"Tierp","flerbostadshus","2021-","2018",0
"Tierp","flerbostadshus","2021-","2019",0
"Tierp","flerbostadshus","2021-","2020",0
"Tierp","flerbostadshus","2021-","2021",16
"Tierp","flerbostadshus","2021-","2022",16
"Tierp","flerbostadshus","2021-","2023",61
"Tierp","flerbostadshus","2021-","2024",77
"Tierp","flerbostadshus","uppgift saknas","2013",24
"Tierp","flerbostadshus","uppgift saknas","2014",24
"Tierp","flerbostadshus","uppgift saknas","2015",0
"Tierp","flerbostadshus","uppgift saknas","2016",0
"Tierp","flerbostadshus","uppgift saknas","2017",60
"Tierp","flerbostadshus","uppgift saknas","2018",0
"Tierp","flerbostadshus","uppgift saknas","2019",0
"Tierp","flerbostadshus","uppgift saknas","2020",0
"Tierp","flerbostadshus","uppgift saknas","2021",0
"Tierp","flerbostadshus","uppgift saknas","2022",0
"Tierp","flerbostadshus","uppgift saknas","2023",16
"Tierp","flerbostadshus","uppgift saknas","2024",0
"Tierp","övriga hus","-1930","2013",44
"Tierp","övriga hus","-1930","2014",65
"Tierp","övriga hus","-1930","2015",70
"Tierp","övriga hus","-1930","2016",68
"Tierp","övriga hus","-1930","2017",69
"Tierp","övriga hus","-1930","2018",76
"Tierp","övriga hus","-1930","2019",76
"Tierp","övriga hus","-1930","2020",77
"Tierp","övriga hus","-1930","2021",76
"Tierp","övriga hus","-1930","2022",77
"Tierp","övriga hus","-1930","2023",78
"Tierp","övriga hus","-1930","2024",77
"Tierp","övriga hus","1931-1940","2013",15
"Tierp","övriga hus","1931-1940","2014",16
"Tierp","övriga hus","1931-1940","2015",23
"Tierp","övriga hus","1931-1940","2016",22
"Tierp","övriga hus","1931-1940","2017",22
"Tierp","övriga hus","1931-1940","2018",23
"Tierp","övriga hus","1931-1940","2019",24
"Tierp","övriga hus","1931-1940","2020",24
"Tierp","övriga hus","1931-1940","2021",24
"Tierp","övriga hus","1931-1940","2022",25
"Tierp","övriga hus","1931-1940","2023",23
"Tierp","övriga hus","1931-1940","2024",23
"Tierp","övriga hus","1941-1950","2013",18
"Tierp","övriga hus","1941-1950","2014",20
"Tierp","övriga hus","1941-1950","2015",24
"Tierp","övriga hus","1941-1950","2016",24
"Tierp","övriga hus","1941-1950","2017",24
"Tierp","övriga hus","1941-1950","2018",24
"Tierp","övriga hus","1941-1950","2019",26
"Tierp","övriga hus","1941-1950","2020",26
"Tierp","övriga hus","1941-1950","2021",28
"Tierp","övriga hus","1941-1950","2022",29
"Tierp","övriga hus","1941-1950","2023",29
"Tierp","övriga hus","1941-1950","2024",29
"Tierp","övriga hus","1951-1960","2013",6
"Tierp","övriga hus","1951-1960","2014",23
"Tierp","övriga hus","1951-1960","2015",23
"Tierp","övriga hus","1951-1960","2016",9
"Tierp","övriga hus","1951-1960","2017",11
"Tierp","övriga hus","1951-1960","2018",9
"Tierp","övriga hus","1951-1960","2019",9
"Tierp","övriga hus","1951-1960","2020",9
"Tierp","övriga hus","1951-1960","2021",10
"Tierp","övriga hus","1951-1960","2022",10
"Tierp","övriga hus","1951-1960","2023",10
"Tierp","övriga hus","1951-1960","2024",10
"Tierp","övriga hus","1961-1970","2013",6
"Tierp","övriga hus","1961-1970","2014",7
"Tierp","övriga hus","1961-1970","2015",7
"Tierp","övriga hus","1961-1970","2016",7
"Tierp","övriga hus","1961-1970","2017",5
"Tierp","övriga hus","1961-1970","2018",5
"Tierp","övriga hus","1961-1970","2019",5
"Tierp","övriga hus","1961-1970","2020",5
"Tierp","övriga hus","1961-1970","2021",8
"Tierp","övriga hus","1961-1970","2022",7
"Tierp","övriga hus","1961-1970","2023",7
"Tierp","övriga hus","1961-1970","2024",6
"Tierp","övriga hus","1971-1980","2013",5
"Tierp","övriga hus","1971-1980","2014",5
"Tierp","övriga hus","1971-1980","2015",5
"Tierp","övriga hus","1971-1980","2016",8
"Tierp","övriga hus","1971-1980","2017",8
"Tierp","övriga hus","1971-1980","2018",8
"Tierp","övriga hus","1971-1980","2019",8
"Tierp","övriga hus","1971-1980","2020",8
"Tierp","övriga hus","1971-1980","2021",8
"Tierp","övriga hus","1971-1980","2022",8
"Tierp","övriga hus","1971-1980","2023",8
"Tierp","övriga hus","1971-1980","2024",8
"Tierp","övriga hus","1981-1990","2013",2
"Tierp","övriga hus","1981-1990","2014",3
"Tierp","övriga hus","1981-1990","2015",3
"Tierp","övriga hus","1981-1990","2016",3
"Tierp","övriga hus","1981-1990","2017",3
"Tierp","övriga hus","1981-1990","2018",3
"Tierp","övriga hus","1981-1990","2019",3
"Tierp","övriga hus","1981-1990","2020",3
"Tierp","övriga hus","1981-1990","2021",3
"Tierp","övriga hus","1981-1990","2022",3
"Tierp","övriga hus","1981-1990","2023",3
"Tierp","övriga hus","1981-1990","2024",3
"Tierp","övriga hus","1991-2000","2013",0
"Tierp","övriga hus","1991-2000","2014",0
"Tierp","övriga hus","1991-2000","2015",1
"Tierp","övriga hus","1991-2000","2016",1
"Tierp","övriga hus","1991-2000","2017",1
"Tierp","övriga hus","1991-2000","2018",2
"Tierp","övriga hus","1991-2000","2019",1
"Tierp","övriga hus","1991-2000","2020",1
"Tierp","övriga hus","1991-2000","2021",1
"Tierp","övriga hus","1991-2000","2022",1
"Tierp","övriga hus","1991-2000","2023",1
"Tierp","övriga hus","1991-2000","2024",1
"Tierp","övriga hus","2001-2010","2013",0
"Tierp","övriga hus","2001-2010","2014",0
"Tierp","övriga hus","2001-2010","2015",0
"Tierp","övriga hus","2001-2010","2016",1
"Tierp","övriga hus","2001-2010","2017",1
"Tierp","övriga hus","2001-2010","2018",1
"Tierp","övriga hus","2001-2010","2019",1
"Tierp","övriga hus","2001-2010","2020",1
"Tierp","övriga hus","2001-2010","2021",1
"Tierp","övriga hus","2001-2010","2022",1
"Tierp","övriga hus","2001-2010","2023",1
"Tierp","övriga hus","2001-2010","2024",1
"Tierp","övriga hus","2011-2020","2013",0
"Tierp","övriga hus","2011-2020","2014",0
"Tierp","övriga hus","2011-2020","2015",0
"Tierp","övriga hus","2011-2020","2016",0
"Tierp","övriga hus","2011-2020","2017",0
"Tierp","övriga hus","2011-2020","2018",2
"Tierp","övriga hus","2011-2020","2019",0
"Tierp","övriga hus","2011-2020","2020",0
"Tierp","övriga hus","2011-2020","2021",0
"Tierp","övriga hus","2011-2020","2022",0
"Tierp","övriga hus","2011-2020","2023",0
"Tierp","övriga hus","2011-2020","2024",0
"Tierp","övriga hus","2021-","2013",0
"Tierp","övriga hus","2021-","2014",0
"Tierp","övriga hus","2021-","2015",0
"Tierp","övriga hus","2021-","2016",0
"Tierp","övriga hus","2021-","2017",0
"Tierp","övriga hus","2021-","2018",0
"Tierp","övriga hus","2021-","2019",0
"Tierp","övriga hus","2021-","2020",0
"Tierp","övriga hus","2021-","2021",0
"Tierp","övriga hus","2021-","2022",0
"Tierp","övriga hus","2021-","2023",1
"Tierp","övriga hus","2021-","2024",1
"Tierp","övriga hus","uppgift saknas","2013",33
"Tierp","övriga hus","uppgift saknas","2014",20
"Tierp","övriga hus","uppgift saknas","2015",8
"Tierp","övriga hus","uppgift saknas","2016",25
"Tierp","övriga hus","uppgift saknas","2017",27
"Tierp","övriga hus","uppgift saknas","2018",13
"Tierp","övriga hus","uppgift saknas","2019",8
"Tierp","övriga hus","uppgift saknas","2020",7
"Tierp","övriga hus","uppgift saknas","2021",7
"Tierp","övriga hus","uppgift saknas","2022",7
"Tierp","övriga hus","uppgift saknas","2023",8
"Tierp","övriga hus","uppgift saknas","2024",8
"Uppsala","småhus","-1930","2013",3933
"Uppsala","småhus","-1930","2014",3965
"Uppsala","småhus","-1930","2015",3988
"Uppsala","småhus","-1930","2016",4014
"Uppsala","småhus","-1930","2017",4027
"Uppsala","småhus","-1930","2018",4023
"Uppsala","småhus","-1930","2019",4041
"Uppsala","småhus","-1930","2020",4049
"Uppsala","småhus","-1930","2021",4057
"Uppsala","småhus","-1930","2022",4065
"Uppsala","småhus","-1930","2023",4064
"Uppsala","småhus","-1930","2024",4072
"Uppsala","småhus","1931-1940","2013",1344
"Uppsala","småhus","1931-1940","2014",1346
"Uppsala","småhus","1931-1940","2015",1353
"Uppsala","småhus","1931-1940","2016",1352
"Uppsala","småhus","1931-1940","2017",1349
"Uppsala","småhus","1931-1940","2018",1344
"Uppsala","småhus","1931-1940","2019",1335
"Uppsala","småhus","1931-1940","2020",1347
"Uppsala","småhus","1931-1940","2021",1348
"Uppsala","småhus","1931-1940","2022",1341
"Uppsala","småhus","1931-1940","2023",1340
"Uppsala","småhus","1931-1940","2024",1338
"Uppsala","småhus","1941-1950","2013",1388
"Uppsala","småhus","1941-1950","2014",1390
"Uppsala","småhus","1941-1950","2015",1383
"Uppsala","småhus","1941-1950","2016",1389
"Uppsala","småhus","1941-1950","2017",1385
"Uppsala","småhus","1941-1950","2018",1400
"Uppsala","småhus","1941-1950","2019",1394
"Uppsala","småhus","1941-1950","2020",1396
"Uppsala","småhus","1941-1950","2021",1400
"Uppsala","småhus","1941-1950","2022",1407
"Uppsala","småhus","1941-1950","2023",1398
"Uppsala","småhus","1941-1950","2024",1392
"Uppsala","småhus","1951-1960","2013",1089
"Uppsala","småhus","1951-1960","2014",1096
"Uppsala","småhus","1951-1960","2015",1107
"Uppsala","småhus","1951-1960","2016",1099
"Uppsala","småhus","1951-1960","2017",1106
"Uppsala","småhus","1951-1960","2018",1111
"Uppsala","småhus","1951-1960","2019",1114
"Uppsala","småhus","1951-1960","2020",1120
"Uppsala","småhus","1951-1960","2021",1127
"Uppsala","småhus","1951-1960","2022",1134
"Uppsala","småhus","1951-1960","2023",1134
"Uppsala","småhus","1951-1960","2024",1120
"Uppsala","småhus","1961-1970","2013",4452
"Uppsala","småhus","1961-1970","2014",4455
"Uppsala","småhus","1961-1970","2015",4457
"Uppsala","småhus","1961-1970","2016",4450
"Uppsala","småhus","1961-1970","2017",4445
"Uppsala","småhus","1961-1970","2018",4440
"Uppsala","småhus","1961-1970","2019",4457
"Uppsala","småhus","1961-1970","2020",4485
"Uppsala","småhus","1961-1970","2021",4476
"Uppsala","småhus","1961-1970","2022",4489
"Uppsala","småhus","1961-1970","2023",4485
"Uppsala","småhus","1961-1970","2024",4509
"Uppsala","småhus","1971-1980","2013",6192
"Uppsala","småhus","1971-1980","2014",6211
"Uppsala","småhus","1971-1980","2015",6207
"Uppsala","småhus","1971-1980","2016",6216
"Uppsala","småhus","1971-1980","2017",6240
"Uppsala","småhus","1971-1980","2018",6238
"Uppsala","småhus","1971-1980","2019",6253
"Uppsala","småhus","1971-1980","2020",6254
"Uppsala","småhus","1971-1980","2021",6257
"Uppsala","småhus","1971-1980","2022",6244
"Uppsala","småhus","1971-1980","2023",6247
"Uppsala","småhus","1971-1980","2024",6223
"Uppsala","småhus","1981-1990","2013",3950
"Uppsala","småhus","1981-1990","2014",4006
"Uppsala","småhus","1981-1990","2015",3980
"Uppsala","småhus","1981-1990","2016",3985
"Uppsala","småhus","1981-1990","2017",3990
"Uppsala","småhus","1981-1990","2018",3966
"Uppsala","småhus","1981-1990","2019",3963
"Uppsala","småhus","1981-1990","2020",3977
"Uppsala","småhus","1981-1990","2021",3969
"Uppsala","småhus","1981-1990","2022",3976
"Uppsala","småhus","1981-1990","2023",3969
"Uppsala","småhus","1981-1990","2024",3995
"Uppsala","småhus","1991-2000","2013",1963
"Uppsala","småhus","1991-2000","2014",1964
"Uppsala","småhus","1991-2000","2015",1968
"Uppsala","småhus","1991-2000","2016",1982
"Uppsala","småhus","1991-2000","2017",1980
"Uppsala","småhus","1991-2000","2018",1984
"Uppsala","småhus","1991-2000","2019",1997
"Uppsala","småhus","1991-2000","2020",1999
"Uppsala","småhus","1991-2000","2021",1997
"Uppsala","småhus","1991-2000","2022",1995
"Uppsala","småhus","1991-2000","2023",1990
"Uppsala","småhus","1991-2000","2024",1989
"Uppsala","småhus","2001-2010","2013",2383
"Uppsala","småhus","2001-2010","2014",2399
"Uppsala","småhus","2001-2010","2015",2407
"Uppsala","småhus","2001-2010","2016",2441
"Uppsala","småhus","2001-2010","2017",2438
"Uppsala","småhus","2001-2010","2018",2455
"Uppsala","småhus","2001-2010","2019",2461
"Uppsala","småhus","2001-2010","2020",2464
"Uppsala","småhus","2001-2010","2021",2481
"Uppsala","småhus","2001-2010","2022",2487
"Uppsala","småhus","2001-2010","2023",2488
"Uppsala","småhus","2001-2010","2024",2497
"Uppsala","småhus","2011-2020","2013",576
"Uppsala","småhus","2011-2020","2014",725
"Uppsala","småhus","2011-2020","2015",1130
"Uppsala","småhus","2011-2020","2016",1526
"Uppsala","småhus","2011-2020","2017",1544
"Uppsala","småhus","2011-2020","2018",1576
"Uppsala","småhus","2011-2020","2019",1594
"Uppsala","småhus","2011-2020","2020",1613
"Uppsala","småhus","2011-2020","2021",2037
"Uppsala","småhus","2011-2020","2022",2124
"Uppsala","småhus","2011-2020","2023",2123
"Uppsala","småhus","2011-2020","2024",2146
"Uppsala","småhus","2021-","2013",0
"Uppsala","småhus","2021-","2014",0
"Uppsala","småhus","2021-","2015",0
"Uppsala","småhus","2021-","2016",0
"Uppsala","småhus","2021-","2017",0
"Uppsala","småhus","2021-","2018",0
"Uppsala","småhus","2021-","2019",0
"Uppsala","småhus","2021-","2020",0
"Uppsala","småhus","2021-","2021",103
"Uppsala","småhus","2021-","2022",379
"Uppsala","småhus","2021-","2023",446
"Uppsala","småhus","2021-","2024",650
"Uppsala","småhus","uppgift saknas","2013",121
"Uppsala","småhus","uppgift saknas","2014",46
"Uppsala","småhus","uppgift saknas","2015",45
"Uppsala","småhus","uppgift saknas","2016",96
"Uppsala","småhus","uppgift saknas","2017",87
"Uppsala","småhus","uppgift saknas","2018",67
"Uppsala","småhus","uppgift saknas","2019",68
"Uppsala","småhus","uppgift saknas","2020",67
"Uppsala","småhus","uppgift saknas","2021",63
"Uppsala","småhus","uppgift saknas","2022",75
"Uppsala","småhus","uppgift saknas","2023",101
"Uppsala","småhus","uppgift saknas","2024",94
"Uppsala","flerbostadshus","-1930","2013",2134
"Uppsala","flerbostadshus","-1930","2014",2156
"Uppsala","flerbostadshus","-1930","2015",2148
"Uppsala","flerbostadshus","-1930","2016",2148
"Uppsala","flerbostadshus","-1930","2017",2148
"Uppsala","flerbostadshus","-1930","2018",2157
"Uppsala","flerbostadshus","-1930","2019",2232
"Uppsala","flerbostadshus","-1930","2020",2266
"Uppsala","flerbostadshus","-1930","2021",2266
"Uppsala","flerbostadshus","-1930","2022",2310
"Uppsala","flerbostadshus","-1930","2023",2325
"Uppsala","flerbostadshus","-1930","2024",2281
"Uppsala","flerbostadshus","1931-1940","2013",3358
"Uppsala","flerbostadshus","1931-1940","2014",3361
"Uppsala","flerbostadshus","1931-1940","2015",3362
"Uppsala","flerbostadshus","1931-1940","2016",3367
"Uppsala","flerbostadshus","1931-1940","2017",3370
"Uppsala","flerbostadshus","1931-1940","2018",3376
"Uppsala","flerbostadshus","1931-1940","2019",3402
"Uppsala","flerbostadshus","1931-1940","2020",3396
"Uppsala","flerbostadshus","1931-1940","2021",3397
"Uppsala","flerbostadshus","1931-1940","2022",3387
"Uppsala","flerbostadshus","1931-1940","2023",3395
"Uppsala","flerbostadshus","1931-1940","2024",3400
"Uppsala","flerbostadshus","1941-1950","2013",6175
"Uppsala","flerbostadshus","1941-1950","2014",6177
"Uppsala","flerbostadshus","1941-1950","2015",6208
"Uppsala","flerbostadshus","1941-1950","2016",6186
"Uppsala","flerbostadshus","1941-1950","2017",6190
"Uppsala","flerbostadshus","1941-1950","2018",6241
"Uppsala","flerbostadshus","1941-1950","2019",6242
"Uppsala","flerbostadshus","1941-1950","2020",6237
"Uppsala","flerbostadshus","1941-1950","2021",6242
"Uppsala","flerbostadshus","1941-1950","2022",6307
"Uppsala","flerbostadshus","1941-1950","2023",6343
"Uppsala","flerbostadshus","1941-1950","2024",6374
"Uppsala","flerbostadshus","1951-1960","2013",9124
"Uppsala","flerbostadshus","1951-1960","2014",9125
"Uppsala","flerbostadshus","1951-1960","2015",9130
"Uppsala","flerbostadshus","1951-1960","2016",9134
"Uppsala","flerbostadshus","1951-1960","2017",9137
"Uppsala","flerbostadshus","1951-1960","2018",9120
"Uppsala","flerbostadshus","1951-1960","2019",9124
"Uppsala","flerbostadshus","1951-1960","2020",9126
"Uppsala","flerbostadshus","1951-1960","2021",9131
"Uppsala","flerbostadshus","1951-1960","2022",9108
"Uppsala","flerbostadshus","1951-1960","2023",9128
"Uppsala","flerbostadshus","1951-1960","2024",8967
"Uppsala","flerbostadshus","1961-1970","2013",12826
"Uppsala","flerbostadshus","1961-1970","2014",12857
"Uppsala","flerbostadshus","1961-1970","2015",13032
"Uppsala","flerbostadshus","1961-1970","2016",13286
"Uppsala","flerbostadshus","1961-1970","2017",13372
"Uppsala","flerbostadshus","1961-1970","2018",13483
"Uppsala","flerbostadshus","1961-1970","2019",13547
"Uppsala","flerbostadshus","1961-1970","2020",13572
"Uppsala","flerbostadshus","1961-1970","2021",13603
"Uppsala","flerbostadshus","1961-1970","2022",13232
"Uppsala","flerbostadshus","1961-1970","2023",13191
"Uppsala","flerbostadshus","1961-1970","2024",12837
"Uppsala","flerbostadshus","1971-1980","2013",6909
"Uppsala","flerbostadshus","1971-1980","2014",6909
"Uppsala","flerbostadshus","1971-1980","2015",6909
"Uppsala","flerbostadshus","1971-1980","2016",6909
"Uppsala","flerbostadshus","1971-1980","2017",6910
"Uppsala","flerbostadshus","1971-1980","2018",6954
"Uppsala","flerbostadshus","1971-1980","2019",6960
"Uppsala","flerbostadshus","1971-1980","2020",6961
"Uppsala","flerbostadshus","1971-1980","2021",6956
"Uppsala","flerbostadshus","1971-1980","2022",6893
"Uppsala","flerbostadshus","1971-1980","2023",6895
"Uppsala","flerbostadshus","1971-1980","2024",7269
"Uppsala","flerbostadshus","1981-1990","2013",6485
