"region","hustyp","lägenhetstyp","år","Antal"
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2020",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2021",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2022",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2023",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2024",1
"Älvkarleby","flerbostadshus","uppgift saknas","2013",17
"Älvkarleby","flerbostadshus","uppgift saknas","2014",17
"Älvkarleby","flerbostadshus","uppgift saknas","2015",17
"Älvkarleby","flerbostadshus","uppgift saknas","2016",17
"Älvkarleby","flerbostadshus","uppgift saknas","2017",17
"Älvkarleby","flerbostadshus","uppgift saknas","2018",17
"Älvkarleby","flerbostadshus","uppgift saknas","2019",17
"Älvkarleby","flerbostadshus","uppgift saknas","2020",17
"Älvkarleby","flerbostadshus","uppgift saknas","2021",17
"Älvkarleby","flerbostadshus","uppgift saknas","2022",17
"Älvkarleby","flerbostadshus","uppgift saknas","2023",17
"Älvkarleby","flerbostadshus","uppgift saknas","2024",17
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2013",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2014",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2015",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2016",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2017",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2018",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2019",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2020",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2021",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2022",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2023",0
"Älvkarleby","övriga hus","lägenheter utan köksutrustning","2024",0
"Älvkarleby","övriga hus","1 rum och kök","2013",0
"Älvkarleby","övriga hus","1 rum och kök","2014",0
"Älvkarleby","övriga hus","1 rum och kök","2015",0
"Älvkarleby","övriga hus","1 rum och kök","2016",0
"Älvkarleby","övriga hus","1 rum och kök","2017",0
"Älvkarleby","övriga hus","1 rum och kök","2018",0
"Älvkarleby","övriga hus","1 rum och kök","2019",0
"Älvkarleby","övriga hus","1 rum och kök","2020",0
"Älvkarleby","övriga hus","1 rum och kök","2021",0
"Älvkarleby","övriga hus","1 rum och kök","2022",0
"Älvkarleby","övriga hus","1 rum och kök","2023",0
"Älvkarleby","övriga hus","1 rum och kök","2024",0
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2013",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2014",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2015",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2016",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2017",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2018",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2019",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2020",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2021",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2022",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2023",1
"Älvkarleby","övriga hus","1 rum och kokvrå/kokskåp","2024",1
"Älvkarleby","övriga hus","2 rum och kök","2013",1
"Älvkarleby","övriga hus","2 rum och kök","2014",1
"Älvkarleby","övriga hus","2 rum och kök","2015",4
"Älvkarleby","övriga hus","2 rum och kök","2016",1
"Älvkarleby","övriga hus","2 rum och kök","2017",1
"Älvkarleby","övriga hus","2 rum och kök","2018",1
"Älvkarleby","övriga hus","2 rum och kök","2019",1
"Älvkarleby","övriga hus","2 rum och kök","2020",1
"Älvkarleby","övriga hus","2 rum och kök","2021",1
"Älvkarleby","övriga hus","2 rum och kök","2022",6
"Älvkarleby","övriga hus","2 rum och kök","2023",6
"Älvkarleby","övriga hus","2 rum och kök","2024",6
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2013",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2014",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2015",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2016",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2017",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2018",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2019",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2020",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2021",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2022",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2023",0
"Älvkarleby","övriga hus","2 eller flera rum och kokvrå/kokskåp","2024",0
"Älvkarleby","övriga hus","3 rum och kök","2013",4
"Älvkarleby","övriga hus","3 rum och kök","2014",4
"Älvkarleby","övriga hus","3 rum och kök","2015",6
"Älvkarleby","övriga hus","3 rum och kök","2016",4
"Älvkarleby","övriga hus","3 rum och kök","2017",4
"Älvkarleby","övriga hus","3 rum och kök","2018",4
"Älvkarleby","övriga hus","3 rum och kök","2019",4
"Älvkarleby","övriga hus","3 rum och kök","2020",4
"Älvkarleby","övriga hus","3 rum och kök","2021",4
"Älvkarleby","övriga hus","3 rum och kök","2022",2
"Älvkarleby","övriga hus","3 rum och kök","2023",2
"Älvkarleby","övriga hus","3 rum och kök","2024",2
"Älvkarleby","övriga hus","4 rum och kök","2013",1
"Älvkarleby","övriga hus","4 rum och kök","2014",1
"Älvkarleby","övriga hus","4 rum och kök","2015",1
"Älvkarleby","övriga hus","4 rum och kök","2016",1
"Älvkarleby","övriga hus","4 rum och kök","2017",1
"Älvkarleby","övriga hus","4 rum och kök","2018",1
"Älvkarleby","övriga hus","4 rum och kök","2019",1
"Älvkarleby","övriga hus","4 rum och kök","2020",1
"Älvkarleby","övriga hus","4 rum och kök","2021",1
"Älvkarleby","övriga hus","4 rum och kök","2022",1
"Älvkarleby","övriga hus","4 rum och kök","2023",1
"Älvkarleby","övriga hus","4 rum och kök","2024",1
"Älvkarleby","övriga hus","5 rum och kök","2013",0
"Älvkarleby","övriga hus","5 rum och kök","2014",0
"Älvkarleby","övriga hus","5 rum och kök","2015",0
"Älvkarleby","övriga hus","5 rum och kök","2016",0
"Älvkarleby","övriga hus","5 rum och kök","2017",0
"Älvkarleby","övriga hus","5 rum och kök","2018",0
"Älvkarleby","övriga hus","5 rum och kök","2019",0
"Älvkarleby","övriga hus","5 rum och kök","2020",0
"Älvkarleby","övriga hus","5 rum och kök","2021",0
"Älvkarleby","övriga hus","5 rum och kök","2022",0
"Älvkarleby","övriga hus","5 rum och kök","2023",0
"Älvkarleby","övriga hus","5 rum och kök","2024",0
"Älvkarleby","övriga hus","6 eller flera rum och kök","2013",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2014",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2015",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2016",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2017",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2018",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2019",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2020",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2021",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2022",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2023",1
"Älvkarleby","övriga hus","6 eller flera rum och kök","2024",1
"Älvkarleby","övriga hus","uppgift saknas","2013",5
"Älvkarleby","övriga hus","uppgift saknas","2014",5
"Älvkarleby","övriga hus","uppgift saknas","2015",5
"Älvkarleby","övriga hus","uppgift saknas","2016",8
"Älvkarleby","övriga hus","uppgift saknas","2017",8
"Älvkarleby","övriga hus","uppgift saknas","2018",8
"Älvkarleby","övriga hus","uppgift saknas","2019",8
"Älvkarleby","övriga hus","uppgift saknas","2020",8
"Älvkarleby","övriga hus","uppgift saknas","2021",10
"Älvkarleby","övriga hus","uppgift saknas","2022",11
"Älvkarleby","övriga hus","uppgift saknas","2023",11
"Älvkarleby","övriga hus","uppgift saknas","2024",11
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2013",37
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2014",37
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2015",37
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2016",37
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2017",15
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2018",15
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2019",15
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2020",142
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2021",142
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2022",142
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2023",142
"Älvkarleby","specialbostäder","lägenheter utan köksutrustning","2024",142
"Älvkarleby","specialbostäder","1 rum och kök","2013",37
"Älvkarleby","specialbostäder","1 rum och kök","2014",37
"Älvkarleby","specialbostäder","1 rum och kök","2015",37
"Älvkarleby","specialbostäder","1 rum och kök","2016",37
"Älvkarleby","specialbostäder","1 rum och kök","2017",37
"Älvkarleby","specialbostäder","1 rum och kök","2018",37
"Älvkarleby","specialbostäder","1 rum och kök","2019",37
"Älvkarleby","specialbostäder","1 rum och kök","2020",37
"Älvkarleby","specialbostäder","1 rum och kök","2021",37
"Älvkarleby","specialbostäder","1 rum och kök","2022",37
"Älvkarleby","specialbostäder","1 rum och kök","2023",37
"Älvkarleby","specialbostäder","1 rum och kök","2024",37
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2013",72
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2014",72
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2015",72
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2016",72
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2017",92
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2018",92
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2019",45
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2020",45
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2021",42
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2022",42
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2023",42
"Älvkarleby","specialbostäder","1 rum och kokvrå/kokskåp","2024",42
"Älvkarleby","specialbostäder","2 rum och kök","2013",71
"Älvkarleby","specialbostäder","2 rum och kök","2014",71
"Älvkarleby","specialbostäder","2 rum och kök","2015",71
"Älvkarleby","specialbostäder","2 rum och kök","2016",71
"Älvkarleby","specialbostäder","2 rum och kök","2017",71
"Älvkarleby","specialbostäder","2 rum och kök","2018",71
"Älvkarleby","specialbostäder","2 rum och kök","2019",71
"Älvkarleby","specialbostäder","2 rum och kök","2020",71
"Älvkarleby","specialbostäder","2 rum och kök","2021",71
"Älvkarleby","specialbostäder","2 rum och kök","2022",71
"Älvkarleby","specialbostäder","2 rum och kök","2023",71
"Älvkarleby","specialbostäder","2 rum och kök","2024",71
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2013",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2014",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2015",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2016",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2017",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2018",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2019",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2020",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2021",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2022",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2023",2
"Älvkarleby","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2024",2
"Älvkarleby","specialbostäder","3 rum och kök","2013",16
"Älvkarleby","specialbostäder","3 rum och kök","2014",16
"Älvkarleby","specialbostäder","3 rum och kök","2015",16
"Älvkarleby","specialbostäder","3 rum och kök","2016",16
"Älvkarleby","specialbostäder","3 rum och kök","2017",16
"Älvkarleby","specialbostäder","3 rum och kök","2018",16
"Älvkarleby","specialbostäder","3 rum och kök","2019",16
"Älvkarleby","specialbostäder","3 rum och kök","2020",16
"Älvkarleby","specialbostäder","3 rum och kök","2021",16
"Älvkarleby","specialbostäder","3 rum och kök","2022",16
"Älvkarleby","specialbostäder","3 rum och kök","2023",16
"Älvkarleby","specialbostäder","3 rum och kök","2024",16
"Älvkarleby","specialbostäder","4 rum och kök","2013",0
"Älvkarleby","specialbostäder","4 rum och kök","2014",0
"Älvkarleby","specialbostäder","4 rum och kök","2015",0
"Älvkarleby","specialbostäder","4 rum och kök","2016",0
"Älvkarleby","specialbostäder","4 rum och kök","2017",0
"Älvkarleby","specialbostäder","4 rum och kök","2018",0
"Älvkarleby","specialbostäder","4 rum och kök","2019",0
"Älvkarleby","specialbostäder","4 rum och kök","2020",0
"Älvkarleby","specialbostäder","4 rum och kök","2021",0
"Älvkarleby","specialbostäder","4 rum och kök","2022",0
"Älvkarleby","specialbostäder","4 rum och kök","2023",0
"Älvkarleby","specialbostäder","4 rum och kök","2024",0
"Älvkarleby","specialbostäder","5 rum och kök","2013",0
"Älvkarleby","specialbostäder","5 rum och kök","2014",0
"Älvkarleby","specialbostäder","5 rum och kök","2015",0
"Älvkarleby","specialbostäder","5 rum och kök","2016",0
"Älvkarleby","specialbostäder","5 rum och kök","2017",0
"Älvkarleby","specialbostäder","5 rum och kök","2018",0
"Älvkarleby","specialbostäder","5 rum och kök","2019",0
"Älvkarleby","specialbostäder","5 rum och kök","2020",0
"Älvkarleby","specialbostäder","5 rum och kök","2021",0
"Älvkarleby","specialbostäder","5 rum och kök","2022",0
"Älvkarleby","specialbostäder","5 rum och kök","2023",0
"Älvkarleby","specialbostäder","5 rum och kök","2024",0
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2013",3
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2014",3
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2015",3
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2016",3
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2017",3
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2018",3
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2019",3
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2020",2
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2021",2
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2022",2
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2023",2
"Älvkarleby","specialbostäder","6 eller flera rum och kök","2024",2
"Älvkarleby","specialbostäder","uppgift saknas","2013",0
"Älvkarleby","specialbostäder","uppgift saknas","2014",0
"Älvkarleby","specialbostäder","uppgift saknas","2015",0
"Älvkarleby","specialbostäder","uppgift saknas","2016",0
"Älvkarleby","specialbostäder","uppgift saknas","2017",0
"Älvkarleby","specialbostäder","uppgift saknas","2018",0
"Älvkarleby","specialbostäder","uppgift saknas","2019",0
"Älvkarleby","specialbostäder","uppgift saknas","2020",0
"Älvkarleby","specialbostäder","uppgift saknas","2021",0
"Älvkarleby","specialbostäder","uppgift saknas","2022",0
"Älvkarleby","specialbostäder","uppgift saknas","2023",0
"Älvkarleby","specialbostäder","uppgift saknas","2024",0
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2013",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2014",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2015",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2016",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2017",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2018",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2019",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2020",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2021",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2022",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2023",1
"Knivsta","flerbostadshus","lägenheter utan köksutrustning","2024",1
"Knivsta","flerbostadshus","1 rum och kök","2013",71
"Knivsta","flerbostadshus","1 rum och kök","2014",225
"Knivsta","flerbostadshus","1 rum och kök","2015",225
"Knivsta","flerbostadshus","1 rum och kök","2016",233
"Knivsta","flerbostadshus","1 rum och kök","2017",234
"Knivsta","flerbostadshus","1 rum och kök","2018",388
"Knivsta","flerbostadshus","1 rum och kök","2019",415
"Knivsta","flerbostadshus","1 rum och kök","2020",450
"Knivsta","flerbostadshus","1 rum och kök","2021",576
"Knivsta","flerbostadshus","1 rum och kök","2022",634
"Knivsta","flerbostadshus","1 rum och kök","2023",701
"Knivsta","flerbostadshus","1 rum och kök","2024",903
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2013",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2014",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2015",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2016",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2017",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2018",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2019",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2020",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2021",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2022",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2023",74
"Knivsta","flerbostadshus","1 rum och kokvrå/kokskåp","2024",80
"Knivsta","flerbostadshus","2 rum och kök","2013",463
"Knivsta","flerbostadshus","2 rum och kök","2014",559
"Knivsta","flerbostadshus","2 rum och kök","2015",561
"Knivsta","flerbostadshus","2 rum och kök","2016",571
"Knivsta","flerbostadshus","2 rum och kök","2017",590
"Knivsta","flerbostadshus","2 rum och kök","2018",680
"Knivsta","flerbostadshus","2 rum och kök","2019",697
"Knivsta","flerbostadshus","2 rum och kök","2020",800
"Knivsta","flerbostadshus","2 rum och kök","2021",882
"Knivsta","flerbostadshus","2 rum och kök","2022",957
"Knivsta","flerbostadshus","2 rum och kök","2023",1015
"Knivsta","flerbostadshus","2 rum och kök","2024",1194
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2013",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2014",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2015",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2016",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2017",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2018",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2019",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2020",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2021",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2022",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2023",63
"Knivsta","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2024",63
"Knivsta","flerbostadshus","3 rum och kök","2013",554
"Knivsta","flerbostadshus","3 rum och kök","2014",612
"Knivsta","flerbostadshus","3 rum och kök","2015",616
"Knivsta","flerbostadshus","3 rum och kök","2016",620
"Knivsta","flerbostadshus","3 rum och kök","2017",640
"Knivsta","flerbostadshus","3 rum och kök","2018",696
"Knivsta","flerbostadshus","3 rum och kök","2019",702
"Knivsta","flerbostadshus","3 rum och kök","2020",790
"Knivsta","flerbostadshus","3 rum och kök","2021",842
"Knivsta","flerbostadshus","3 rum och kök","2022",876
"Knivsta","flerbostadshus","3 rum och kök","2023",918
"Knivsta","flerbostadshus","3 rum och kök","2024",971
"Knivsta","flerbostadshus","4 rum och kök","2013",251
"Knivsta","flerbostadshus","4 rum och kök","2014",282
"Knivsta","flerbostadshus","4 rum och kök","2015",284
"Knivsta","flerbostadshus","4 rum och kök","2016",306
"Knivsta","flerbostadshus","4 rum och kök","2017",309
"Knivsta","flerbostadshus","4 rum och kök","2018",326
"Knivsta","flerbostadshus","4 rum och kök","2019",332
"Knivsta","flerbostadshus","4 rum och kök","2020",342
"Knivsta","flerbostadshus","4 rum och kök","2021",406
"Knivsta","flerbostadshus","4 rum och kök","2022",426
"Knivsta","flerbostadshus","4 rum och kök","2023",470
"Knivsta","flerbostadshus","4 rum och kök","2024",493
"Knivsta","flerbostadshus","5 rum och kök","2013",23
"Knivsta","flerbostadshus","5 rum och kök","2014",23
"Knivsta","flerbostadshus","5 rum och kök","2015",24
"Knivsta","flerbostadshus","5 rum och kök","2016",24
"Knivsta","flerbostadshus","5 rum och kök","2017",24
"Knivsta","flerbostadshus","5 rum och kök","2018",32
"Knivsta","flerbostadshus","5 rum och kök","2019",32
"Knivsta","flerbostadshus","5 rum och kök","2020",32
"Knivsta","flerbostadshus","5 rum och kök","2021",52
"Knivsta","flerbostadshus","5 rum och kök","2022",52
"Knivsta","flerbostadshus","5 rum och kök","2023",52
"Knivsta","flerbostadshus","5 rum och kök","2024",52
"Knivsta","flerbostadshus","6 eller flera rum och kök","2013",2
"Knivsta","flerbostadshus","6 eller flera rum och kök","2014",2
"Knivsta","flerbostadshus","6 eller flera rum och kök","2015",2
"Knivsta","flerbostadshus","6 eller flera rum och kök","2016",2
"Knivsta","flerbostadshus","6 eller flera rum och kök","2017",2
"Knivsta","flerbostadshus","6 eller flera rum och kök","2018",2
"Knivsta","flerbostadshus","6 eller flera rum och kök","2019",2
"Knivsta","flerbostadshus","6 eller flera rum och kök","2020",2
"Knivsta","flerbostadshus","6 eller flera rum och kök","2021",5
"Knivsta","flerbostadshus","6 eller flera rum och kök","2022",5
"Knivsta","flerbostadshus","6 eller flera rum och kök","2023",5
"Knivsta","flerbostadshus","6 eller flera rum och kök","2024",5
"Knivsta","flerbostadshus","uppgift saknas","2013",2
"Knivsta","flerbostadshus","uppgift saknas","2014",2
"Knivsta","flerbostadshus","uppgift saknas","2015",2
"Knivsta","flerbostadshus","uppgift saknas","2016",2
"Knivsta","flerbostadshus","uppgift saknas","2017",2
"Knivsta","flerbostadshus","uppgift saknas","2018",2
"Knivsta","flerbostadshus","uppgift saknas","2019",2
"Knivsta","flerbostadshus","uppgift saknas","2020",2
"Knivsta","flerbostadshus","uppgift saknas","2021",2
"Knivsta","flerbostadshus","uppgift saknas","2022",2
"Knivsta","flerbostadshus","uppgift saknas","2023",2
"Knivsta","flerbostadshus","uppgift saknas","2024",1
"Knivsta","övriga hus","lägenheter utan köksutrustning","2013",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2014",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2015",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2016",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2017",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2018",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2019",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2020",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2021",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2022",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2023",0
"Knivsta","övriga hus","lägenheter utan köksutrustning","2024",0
"Knivsta","övriga hus","1 rum och kök","2013",2
"Knivsta","övriga hus","1 rum och kök","2014",2
"Knivsta","övriga hus","1 rum och kök","2015",2
"Knivsta","övriga hus","1 rum och kök","2016",2
"Knivsta","övriga hus","1 rum och kök","2017",2
"Knivsta","övriga hus","1 rum och kök","2018",2
"Knivsta","övriga hus","1 rum och kök","2019",2
"Knivsta","övriga hus","1 rum och kök","2020",2
"Knivsta","övriga hus","1 rum och kök","2021",2
"Knivsta","övriga hus","1 rum och kök","2022",2
"Knivsta","övriga hus","1 rum och kök","2023",2
"Knivsta","övriga hus","1 rum och kök","2024",2
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2013",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2014",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2015",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2016",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2017",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2018",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2019",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2020",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2021",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2022",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2023",1
"Knivsta","övriga hus","1 rum och kokvrå/kokskåp","2024",1
"Knivsta","övriga hus","2 rum och kök","2013",5
"Knivsta","övriga hus","2 rum och kök","2014",6
"Knivsta","övriga hus","2 rum och kök","2015",6
"Knivsta","övriga hus","2 rum och kök","2016",6
"Knivsta","övriga hus","2 rum och kök","2017",6
"Knivsta","övriga hus","2 rum och kök","2018",6
"Knivsta","övriga hus","2 rum och kök","2019",6
"Knivsta","övriga hus","2 rum och kök","2020",5
"Knivsta","övriga hus","2 rum och kök","2021",5
"Knivsta","övriga hus","2 rum och kök","2022",5
"Knivsta","övriga hus","2 rum och kök","2023",5
"Knivsta","övriga hus","2 rum och kök","2024",5
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2013",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2014",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2015",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2016",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2017",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2018",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2019",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2020",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2021",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2022",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2023",0
"Knivsta","övriga hus","2 eller flera rum och kokvrå/kokskåp","2024",0
"Knivsta","övriga hus","3 rum och kök","2013",7
"Knivsta","övriga hus","3 rum och kök","2014",8
"Knivsta","övriga hus","3 rum och kök","2015",4
"Knivsta","övriga hus","3 rum och kök","2016",4
"Knivsta","övriga hus","3 rum och kök","2017",4
"Knivsta","övriga hus","3 rum och kök","2018",4
"Knivsta","övriga hus","3 rum och kök","2019",4
