"region","hustyp","upplåtelseform","år","Antal"
"Knivsta","specialbostäder","hyresrätt","2004",0
"Knivsta","specialbostäder","hyresrätt","2005",0
"Knivsta","specialbostäder","hyresrätt","2006",0
"Knivsta","specialbostäder","hyresrätt","2007",0
"Knivsta","specialbostäder","hyresrätt","2008",0
"Knivsta","specialbostäder","hyresrätt","2009",0
"Knivsta","specialbostäder","hyresrätt","2010",0
"Knivsta","specialbostäder","hyresrätt","2011",0
"Knivsta","specialbostäder","hyresrätt","2012",0
"Knivsta","specialbostäder","hyresrätt","2013",153
"Knivsta","specialbostäder","hyresrätt","2014",153
"Knivsta","specialbostäder","hyresrätt","2015",57
"Knivsta","specialbostäder","hyresrätt","2016",57
"Knivsta","specialbostäder","hyresrätt","2017",153
"Knivsta","specialbostäder","hyresrätt","2018",153
"Knivsta","specialbostäder","hyresrätt","2019",154
"Knivsta","specialbostäder","hyresrätt","2020",264
"Knivsta","specialbostäder","hyresrätt","2021",275
"Knivsta","specialbostäder","hyresrätt","2022",289
"Knivsta","specialbostäder","hyresrätt","2023",290
"Knivsta","specialbostäder","hyresrätt","2024",291
"Knivsta","specialbostäder","bostadsrätt","1990",0
"Knivsta","specialbostäder","bostadsrätt","1991",0
"Knivsta","specialbostäder","bostadsrätt","1992",0
"Knivsta","specialbostäder","bostadsrätt","1993",0
"Knivsta","specialbostäder","bostadsrätt","1994",0
"Knivsta","specialbostäder","bostadsrätt","1995",0
"Knivsta","specialbostäder","bostadsrätt","1996",0
"Knivsta","specialbostäder","bostadsrätt","1997",0
"Knivsta","specialbostäder","bostadsrätt","1998",0
"Knivsta","specialbostäder","bostadsrätt","1999",0
"Knivsta","specialbostäder","bostadsrätt","2000",0
"Knivsta","specialbostäder","bostadsrätt","2001",0
"Knivsta","specialbostäder","bostadsrätt","2002",0
"Knivsta","specialbostäder","bostadsrätt","2003",0
"Knivsta","specialbostäder","bostadsrätt","2004",0
"Knivsta","specialbostäder","bostadsrätt","2005",0
"Knivsta","specialbostäder","bostadsrätt","2006",0
"Knivsta","specialbostäder","bostadsrätt","2007",0
"Knivsta","specialbostäder","bostadsrätt","2008",0
"Knivsta","specialbostäder","bostadsrätt","2009",0
"Knivsta","specialbostäder","bostadsrätt","2010",0
"Knivsta","specialbostäder","bostadsrätt","2011",0
"Knivsta","specialbostäder","bostadsrätt","2012",0
"Knivsta","specialbostäder","bostadsrätt","2013",0
"Knivsta","specialbostäder","bostadsrätt","2014",0
"Knivsta","specialbostäder","bostadsrätt","2015",96
"Knivsta","specialbostäder","bostadsrätt","2016",96
"Knivsta","specialbostäder","bostadsrätt","2017",0
"Knivsta","specialbostäder","bostadsrätt","2018",0
"Knivsta","specialbostäder","bostadsrätt","2019",0
"Knivsta","specialbostäder","bostadsrätt","2020",0
"Knivsta","specialbostäder","bostadsrätt","2021",5
"Knivsta","specialbostäder","bostadsrätt","2022",5
"Knivsta","specialbostäder","bostadsrätt","2023",5
"Knivsta","specialbostäder","bostadsrätt","2024",5
"Knivsta","specialbostäder","äganderätt","1990",0
"Knivsta","specialbostäder","äganderätt","1991",0
"Knivsta","specialbostäder","äganderätt","1992",0
"Knivsta","specialbostäder","äganderätt","1993",0
"Knivsta","specialbostäder","äganderätt","1994",0
"Knivsta","specialbostäder","äganderätt","1995",0
"Knivsta","specialbostäder","äganderätt","1996",0
"Knivsta","specialbostäder","äganderätt","1997",0
"Knivsta","specialbostäder","äganderätt","1998",0
"Knivsta","specialbostäder","äganderätt","1999",0
"Knivsta","specialbostäder","äganderätt","2000",0
"Knivsta","specialbostäder","äganderätt","2001",0
"Knivsta","specialbostäder","äganderätt","2002",0
"Knivsta","specialbostäder","äganderätt","2003",0
"Knivsta","specialbostäder","äganderätt","2004",0
"Knivsta","specialbostäder","äganderätt","2005",0
"Knivsta","specialbostäder","äganderätt","2006",0
"Knivsta","specialbostäder","äganderätt","2007",0
"Knivsta","specialbostäder","äganderätt","2008",0
"Knivsta","specialbostäder","äganderätt","2009",0
"Knivsta","specialbostäder","äganderätt","2010",0
"Knivsta","specialbostäder","äganderätt","2011",0
"Knivsta","specialbostäder","äganderätt","2012",0
"Knivsta","specialbostäder","äganderätt","2013",0
"Knivsta","specialbostäder","äganderätt","2014",0
"Knivsta","specialbostäder","äganderätt","2015",0
"Knivsta","specialbostäder","äganderätt","2016",0
"Knivsta","specialbostäder","äganderätt","2017",0
"Knivsta","specialbostäder","äganderätt","2018",0
"Knivsta","specialbostäder","äganderätt","2019",0
"Knivsta","specialbostäder","äganderätt","2020",0
"Knivsta","specialbostäder","äganderätt","2021",0
"Knivsta","specialbostäder","äganderätt","2022",0
"Knivsta","specialbostäder","äganderätt","2023",0
"Knivsta","specialbostäder","äganderätt","2024",0
"Knivsta","specialbostäder","uppgift saknas","1990",0
"Knivsta","specialbostäder","uppgift saknas","1991",0
"Knivsta","specialbostäder","uppgift saknas","1992",0
"Knivsta","specialbostäder","uppgift saknas","1993",0
"Knivsta","specialbostäder","uppgift saknas","1994",0
"Knivsta","specialbostäder","uppgift saknas","1995",0
"Knivsta","specialbostäder","uppgift saknas","1996",0
"Knivsta","specialbostäder","uppgift saknas","1997",0
"Knivsta","specialbostäder","uppgift saknas","1998",0
"Knivsta","specialbostäder","uppgift saknas","1999",0
"Knivsta","specialbostäder","uppgift saknas","2000",0
"Knivsta","specialbostäder","uppgift saknas","2001",0
"Knivsta","specialbostäder","uppgift saknas","2002",0
"Knivsta","specialbostäder","uppgift saknas","2003",0
"Knivsta","specialbostäder","uppgift saknas","2004",0
"Knivsta","specialbostäder","uppgift saknas","2005",0
"Knivsta","specialbostäder","uppgift saknas","2006",0
"Knivsta","specialbostäder","uppgift saknas","2007",0
"Knivsta","specialbostäder","uppgift saknas","2008",0
"Knivsta","specialbostäder","uppgift saknas","2009",0
"Knivsta","specialbostäder","uppgift saknas","2010",0
"Knivsta","specialbostäder","uppgift saknas","2011",0
"Knivsta","specialbostäder","uppgift saknas","2012",0
"Knivsta","specialbostäder","uppgift saknas","2013",0
"Knivsta","specialbostäder","uppgift saknas","2014",0
"Knivsta","specialbostäder","uppgift saknas","2015",0
"Knivsta","specialbostäder","uppgift saknas","2016",0
"Knivsta","specialbostäder","uppgift saknas","2017",0
"Knivsta","specialbostäder","uppgift saknas","2018",0
"Knivsta","specialbostäder","uppgift saknas","2019",0
"Knivsta","specialbostäder","uppgift saknas","2020",0
"Knivsta","specialbostäder","uppgift saknas","2021",0
"Knivsta","specialbostäder","uppgift saknas","2022",0
"Knivsta","specialbostäder","uppgift saknas","2023",0
"Knivsta","specialbostäder","uppgift saknas","2024",0
"Heby","småhus","hyresrätt","1990",259
"Heby","småhus","hyresrätt","1991",265
"Heby","småhus","hyresrätt","1992",263
"Heby","småhus","hyresrätt","1993",260
"Heby","småhus","hyresrätt","1994",258
"Heby","småhus","hyresrätt","1995",256
"Heby","småhus","hyresrätt","1996",254
"Heby","småhus","hyresrätt","1997",252
"Heby","småhus","hyresrätt","1998",250
"Heby","småhus","hyresrätt","1999",247
"Heby","småhus","hyresrätt","2000",245
"Heby","småhus","hyresrätt","2001",243
"Heby","småhus","hyresrätt","2002",241
"Heby","småhus","hyresrätt","2003",239
"Heby","småhus","hyresrätt","2004",236
"Heby","småhus","hyresrätt","2005",234
"Heby","småhus","hyresrätt","2006",260
"Heby","småhus","hyresrätt","2007",258
"Heby","småhus","hyresrätt","2008",256
"Heby","småhus","hyresrätt","2009",254
"Heby","småhus","hyresrätt","2010",263
"Heby","småhus","hyresrätt","2011",261
"Heby","småhus","hyresrätt","2012",277
"Heby","småhus","hyresrätt","2013",281
"Heby","småhus","hyresrätt","2014",284
"Heby","småhus","hyresrätt","2015",290
"Heby","småhus","hyresrätt","2016",311
"Heby","småhus","hyresrätt","2017",325
"Heby","småhus","hyresrätt","2018",320
"Heby","småhus","hyresrätt","2019",321
"Heby","småhus","hyresrätt","2020",322
"Heby","småhus","hyresrätt","2021",319
"Heby","småhus","hyresrätt","2022",318
"Heby","småhus","hyresrätt","2023",317
"Heby","småhus","hyresrätt","2024",320
"Heby","småhus","bostadsrätt","1990",16
"Heby","småhus","bostadsrätt","1991",29
"Heby","småhus","bostadsrätt","1992",77
"Heby","småhus","bostadsrätt","1993",78
"Heby","småhus","bostadsrätt","1994",79
"Heby","småhus","bostadsrätt","1995",80
"Heby","småhus","bostadsrätt","1996",80
"Heby","småhus","bostadsrätt","1997",81
"Heby","småhus","bostadsrätt","1998",82
"Heby","småhus","bostadsrätt","1999",83
"Heby","småhus","bostadsrätt","2000",84
"Heby","småhus","bostadsrätt","2001",85
"Heby","småhus","bostadsrätt","2002",86
"Heby","småhus","bostadsrätt","2003",87
"Heby","småhus","bostadsrätt","2004",88
"Heby","småhus","bostadsrätt","2005",89
"Heby","småhus","bostadsrätt","2006",90
"Heby","småhus","bostadsrätt","2007",90
"Heby","småhus","bostadsrätt","2008",97
"Heby","småhus","bostadsrätt","2009",98
"Heby","småhus","bostadsrätt","2010",99
"Heby","småhus","bostadsrätt","2011",100
"Heby","småhus","bostadsrätt","2012",101
"Heby","småhus","bostadsrätt","2013",113
"Heby","småhus","bostadsrätt","2014",113
"Heby","småhus","bostadsrätt","2015",115
"Heby","småhus","bostadsrätt","2016",116
"Heby","småhus","bostadsrätt","2017",115
"Heby","småhus","bostadsrätt","2018",115
"Heby","småhus","bostadsrätt","2019",115
"Heby","småhus","bostadsrätt","2020",115
"Heby","småhus","bostadsrätt","2021",124
"Heby","småhus","bostadsrätt","2022",125
"Heby","småhus","bostadsrätt","2023",125
"Heby","småhus","bostadsrätt","2024",125
"Heby","småhus","äganderätt","1990",4169
"Heby","småhus","äganderätt","1991",4198
"Heby","småhus","äganderätt","1992",4204
"Heby","småhus","äganderätt","1993",4207
"Heby","småhus","äganderätt","1994",4207
"Heby","småhus","äganderätt","1995",4204
"Heby","småhus","äganderätt","1996",4203
"Heby","småhus","äganderätt","1997",4204
"Heby","småhus","äganderätt","1998",4203
"Heby","småhus","äganderätt","1999",4201
"Heby","småhus","äganderätt","2000",4199
"Heby","småhus","äganderätt","2001",4199
"Heby","småhus","äganderätt","2002",4197
"Heby","småhus","äganderätt","2003",4195
"Heby","småhus","äganderätt","2004",4198
"Heby","småhus","äganderätt","2005",4201
"Heby","småhus","äganderätt","2006",4201
"Heby","småhus","äganderätt","2007",4202
"Heby","småhus","äganderätt","2008",4219
"Heby","småhus","äganderätt","2009",4226
"Heby","småhus","äganderätt","2010",4232
"Heby","småhus","äganderätt","2011",4231
"Heby","småhus","äganderätt","2012",4229
"Heby","småhus","äganderätt","2013",4233
"Heby","småhus","äganderätt","2014",4228
"Heby","småhus","äganderätt","2015",4239
"Heby","småhus","äganderätt","2016",4331
"Heby","småhus","äganderätt","2017",4369
"Heby","småhus","äganderätt","2018",4404
"Heby","småhus","äganderätt","2019",4438
"Heby","småhus","äganderätt","2020",4488
"Heby","småhus","äganderätt","2021",4524
"Heby","småhus","äganderätt","2022",4540
"Heby","småhus","äganderätt","2023",4499
"Heby","småhus","äganderätt","2024",4510
"Heby","småhus","uppgift saknas","1990",0
"Heby","småhus","uppgift saknas","1991",0
"Heby","småhus","uppgift saknas","1992",0
"Heby","småhus","uppgift saknas","1993",0
"Heby","småhus","uppgift saknas","1994",0
"Heby","småhus","uppgift saknas","1995",0
"Heby","småhus","uppgift saknas","1996",0
"Heby","småhus","uppgift saknas","1997",0
"Heby","småhus","uppgift saknas","1998",0
"Heby","småhus","uppgift saknas","1999",0
"Heby","småhus","uppgift saknas","2000",0
"Heby","småhus","uppgift saknas","2001",0
"Heby","småhus","uppgift saknas","2002",0
"Heby","småhus","uppgift saknas","2003",0
"Heby","småhus","uppgift saknas","2004",0
"Heby","småhus","uppgift saknas","2005",0
"Heby","småhus","uppgift saknas","2006",0
"Heby","småhus","uppgift saknas","2007",0
"Heby","småhus","uppgift saknas","2008",0
"Heby","småhus","uppgift saknas","2009",0
"Heby","småhus","uppgift saknas","2010",0
"Heby","småhus","uppgift saknas","2011",0
"Heby","småhus","uppgift saknas","2012",0
"Heby","småhus","uppgift saknas","2013",0
"Heby","småhus","uppgift saknas","2014",2
"Heby","småhus","uppgift saknas","2015",0
"Heby","småhus","uppgift saknas","2016",0
"Heby","småhus","uppgift saknas","2017",0
"Heby","småhus","uppgift saknas","2018",0
"Heby","småhus","uppgift saknas","2019",0
"Heby","småhus","uppgift saknas","2020",0
"Heby","småhus","uppgift saknas","2021",0
"Heby","småhus","uppgift saknas","2022",0
"Heby","småhus","uppgift saknas","2023",0
"Heby","småhus","uppgift saknas","2024",0
"Heby","flerbostadshus","hyresrätt","1990",984
"Heby","flerbostadshus","hyresrätt","1991",1048
"Heby","flerbostadshus","hyresrätt","1992",1089
"Heby","flerbostadshus","hyresrätt","1993",1084
"Heby","flerbostadshus","hyresrätt","1994",1137
"Heby","flerbostadshus","hyresrätt","1995",1129
"Heby","flerbostadshus","hyresrätt","1996",1134
"Heby","flerbostadshus","hyresrätt","1997",1131
"Heby","flerbostadshus","hyresrätt","1998",1136
"Heby","flerbostadshus","hyresrätt","1999",1077
"Heby","flerbostadshus","hyresrätt","2000",1085
"Heby","flerbostadshus","hyresrätt","2001",1091
"Heby","flerbostadshus","hyresrätt","2002",1109
"Heby","flerbostadshus","hyresrätt","2003",1114
"Heby","flerbostadshus","hyresrätt","2004",1119
"Heby","flerbostadshus","hyresrätt","2005",1129
"Heby","flerbostadshus","hyresrätt","2006",1134
"Heby","flerbostadshus","hyresrätt","2007",1139
"Heby","flerbostadshus","hyresrätt","2008",1144
"Heby","flerbostadshus","hyresrätt","2009",1149
"Heby","flerbostadshus","hyresrätt","2010",1154
"Heby","flerbostadshus","hyresrätt","2011",1187
"Heby","flerbostadshus","hyresrätt","2012",1192
"Heby","flerbostadshus","hyresrätt","2013",921
"Heby","flerbostadshus","hyresrätt","2014",921
"Heby","flerbostadshus","hyresrätt","2015",959
"Heby","flerbostadshus","hyresrätt","2016",959
"Heby","flerbostadshus","hyresrätt","2017",956
"Heby","flerbostadshus","hyresrätt","2018",1003
"Heby","flerbostadshus","hyresrätt","2019",1033
"Heby","flerbostadshus","hyresrätt","2020",1041
"Heby","flerbostadshus","hyresrätt","2021",1058
"Heby","flerbostadshus","hyresrätt","2022",1091
"Heby","flerbostadshus","hyresrätt","2023",1110
"Heby","flerbostadshus","hyresrätt","2024",1110
"Heby","flerbostadshus","bostadsrätt","1990",393
"Heby","flerbostadshus","bostadsrätt","1991",411
"Heby","flerbostadshus","bostadsrätt","1992",445
"Heby","flerbostadshus","bostadsrätt","1993",443
"Heby","flerbostadshus","bostadsrätt","1994",441
"Heby","flerbostadshus","bostadsrätt","1995",439
"Heby","flerbostadshus","bostadsrätt","1996",436
"Heby","flerbostadshus","bostadsrätt","1997",434
"Heby","flerbostadshus","bostadsrätt","1998",432
"Heby","flerbostadshus","bostadsrätt","1999",430
"Heby","flerbostadshus","bostadsrätt","2000",428
"Heby","flerbostadshus","bostadsrätt","2001",426
"Heby","flerbostadshus","bostadsrätt","2002",412
"Heby","flerbostadshus","bostadsrätt","2003",410
"Heby","flerbostadshus","bostadsrätt","2004",408
"Heby","flerbostadshus","bostadsrätt","2005",406
"Heby","flerbostadshus","bostadsrätt","2006",404
"Heby","flerbostadshus","bostadsrätt","2007",401
"Heby","flerbostadshus","bostadsrätt","2008",399
"Heby","flerbostadshus","bostadsrätt","2009",398
"Heby","flerbostadshus","bostadsrätt","2010",396
"Heby","flerbostadshus","bostadsrätt","2011",394
"Heby","flerbostadshus","bostadsrätt","2012",375
"Heby","flerbostadshus","bostadsrätt","2013",391
"Heby","flerbostadshus","bostadsrätt","2014",391
"Heby","flerbostadshus","bostadsrätt","2015",391
"Heby","flerbostadshus","bostadsrätt","2016",427
"Heby","flerbostadshus","bostadsrätt","2017",427
"Heby","flerbostadshus","bostadsrätt","2018",427
"Heby","flerbostadshus","bostadsrätt","2019",439
"Heby","flerbostadshus","bostadsrätt","2020",439
"Heby","flerbostadshus","bostadsrätt","2021",455
"Heby","flerbostadshus","bostadsrätt","2022",455
"Heby","flerbostadshus","bostadsrätt","2023",455
"Heby","flerbostadshus","bostadsrätt","2024",455
"Heby","flerbostadshus","äganderätt","1990",0
"Heby","flerbostadshus","äganderätt","1991",0
"Heby","flerbostadshus","äganderätt","1992",0
"Heby","flerbostadshus","äganderätt","1993",0
"Heby","flerbostadshus","äganderätt","1994",0
"Heby","flerbostadshus","äganderätt","1995",0
"Heby","flerbostadshus","äganderätt","1996",0
"Heby","flerbostadshus","äganderätt","1997",0
"Heby","flerbostadshus","äganderätt","1998",0
"Heby","flerbostadshus","äganderätt","1999",0
"Heby","flerbostadshus","äganderätt","2000",0
"Heby","flerbostadshus","äganderätt","2001",0
"Heby","flerbostadshus","äganderätt","2002",0
"Heby","flerbostadshus","äganderätt","2003",0
"Heby","flerbostadshus","äganderätt","2004",0
"Heby","flerbostadshus","äganderätt","2005",0
"Heby","flerbostadshus","äganderätt","2006",0
"Heby","flerbostadshus","äganderätt","2007",0
"Heby","flerbostadshus","äganderätt","2008",0
"Heby","flerbostadshus","äganderätt","2009",0
"Heby","flerbostadshus","äganderätt","2010",0
"Heby","flerbostadshus","äganderätt","2011",0
"Heby","flerbostadshus","äganderätt","2012",0
"Heby","flerbostadshus","äganderätt","2013",0
"Heby","flerbostadshus","äganderätt","2014",0
"Heby","flerbostadshus","äganderätt","2015",0
"Heby","flerbostadshus","äganderätt","2016",0
"Heby","flerbostadshus","äganderätt","2017",0
"Heby","flerbostadshus","äganderätt","2018",0
"Heby","flerbostadshus","äganderätt","2019",0
"Heby","flerbostadshus","äganderätt","2020",0
"Heby","flerbostadshus","äganderätt","2021",0
"Heby","flerbostadshus","äganderätt","2022",0
"Heby","flerbostadshus","äganderätt","2023",0
"Heby","flerbostadshus","äganderätt","2024",0
"Heby","flerbostadshus","uppgift saknas","1990",0
